last_updated,name,value,unit,source
2017-08-28,Sắt thép,723.0,Triệu USD,Tổng cục thống kê
2017-08-28,Gạo,262.0,Triệu USD,Tổng cục thống kê
2017-08-28,Máy móc thiết bị,1150.0,Triệu USD,Tổng cục thống kê
2017-08-28,Café,227.0,Triệu USD,Tổng cục thống kê
2017-08-28,Thức ăn gia súc,220.0,Triệu USD,Tổng cục thống kê
2017-08-28,Điện tử máy tính,2100.0,Triệu USD,Tổng cục thống kê
2017-08-28,Ô tô,420.0,Triệu USD,Tổng cục thống kê
2017-08-28,Dầu thô,170.0,Triệu USD,Tổng cục thống kê
2017-08-28,Xăng dầu,552.0,Triệu USD,Tổng cục thống kê
2017-08-28,Thủy sản,800.0,Triệu USD,Tổng cục thống kê
2017-08-28,Sản phẩm hóa chất,400.0,Triệu USD,Tổng cục thống kê
2017-08-28,Tổng trị giá Xuất khẩu,18200.0,Triệu USD,Tổng cục thống kê
2017-08-28,"Điện tử, máy tính và linh kiện",2900.0,Triệu USD,Tổng cục thống kê
2017-08-28,"Máy móc thiết bị, phụ tùng",2850.0,Triệu USD,Tổng cục thống kê
2017-08-28,Tổng trị giá Nhập khẩu,17800.0,Triệu USD,Tổng cục thống kê
2017-08-28,Dệt may,2500.0,Triệu USD,Tổng cục thống kê
2017-08-28,Gỗ và sản phẩm gỗ,620.0,Triệu USD,Tổng cục thống kê
2017-08-28,Hóa chất,320.0,Triệu USD,Tổng cục thống kê
2017-08-28,Giày da,1300.0,Triệu USD,Tổng cục thống kê
2017-09-30,Máy móc thiết bị,1100.0,Triệu USD,Tổng cục thống kê
2017-09-30,Điện tử máy tính,2400.0,Triệu USD,Tổng cục thống kê
2017-09-30,Thức ăn gia súc,250.0,Triệu USD,Tổng cục thống kê
2017-09-30,Café,210.0,Triệu USD,Tổng cục thống kê
2017-09-30,Ô tô,352.0,Triệu USD,Tổng cục thống kê
2017-09-30,Gạo,225.0,Triệu USD,Tổng cục thống kê
2017-09-30,Sắt thép,782.0,Triệu USD,Tổng cục thống kê
2017-09-30,Dầu thô,290.0,Triệu USD,Tổng cục thống kê
2017-09-30,Sản phẩm hóa chất,400.0,Triệu USD,Tổng cục thống kê
2017-09-30,Vải,900.0,Triệu USD,Tổng cục thống kê
2017-09-30,Hóa chất,330.0,Triệu USD,Tổng cục thống kê
2017-09-30,Thủy sản,750.0,Triệu USD,Tổng cục thống kê
2017-09-30,Tổng trị giá Xuất khẩu,19000.0,Triệu USD,Tổng cục thống kê
2017-09-30,"Điện tử, máy tính và linh kiện",3600.0,Triệu USD,Tổng cục thống kê
2017-09-30,"Máy móc thiết bị, phụ tùng",2900.0,Triệu USD,Tổng cục thống kê
2017-09-30,Tổng trị giá Nhập khẩu,18600.0,Triệu USD,Tổng cục thống kê
2017-09-30,Dệt may,2400.0,Triệu USD,Tổng cục thống kê
2017-09-30,Xăng dầu,596.0,Triệu USD,Tổng cục thống kê
2017-09-30,Gỗ và sản phẩm gỗ,620.0,Triệu USD,Tổng cục thống kê
2017-09-30,Giày da,1000.0,Triệu USD,Tổng cục thống kê
2017-10-31,Dầu thô,190.0,Triệu USD,Tổng cục thống kê
2017-10-31,Máy móc thiết bị,1050.0,Triệu USD,Tổng cục thống kê
2017-10-31,Điện tử máy tính,2430.0,Triệu USD,Tổng cục thống kê
2017-10-31,Thức ăn gia súc,230.0,Triệu USD,Tổng cục thống kê
2017-10-31,Café,185.0,Triệu USD,Tổng cục thống kê
2017-10-31,Ô tô,385.0,Triệu USD,Tổng cục thống kê
2017-10-31,Gạo,190.0,Triệu USD,Tổng cục thống kê
2017-10-31,Sắt thép,802.0,Triệu USD,Tổng cục thống kê
2017-10-31,Sản phẩm hóa chất,400.0,Triệu USD,Tổng cục thống kê
2017-10-31,Vải,980.0,Triệu USD,Tổng cục thống kê
2017-10-31,Hóa chất,360.0,Triệu USD,Tổng cục thống kê
2017-10-31,Tổng trị giá Xuất khẩu,19400.0,Triệu USD,Tổng cục thống kê
2017-10-31,"Điện tử, máy tính và linh kiện",3600.0,Triệu USD,Tổng cục thống kê
2017-10-31,"Máy móc thiết bị, phụ tùng",2600.0,Triệu USD,Tổng cục thống kê
2017-10-31,Giày da,1050.0,Triệu USD,Tổng cục thống kê
2017-10-31,Thủy sản,800.0,Triệu USD,Tổng cục thống kê
2017-10-31,Xăng dầu,608.0,Triệu USD,Tổng cục thống kê
2017-10-31,Tổng trị giá Nhập khẩu,18500.0,Triệu USD,Tổng cục thống kê
2017-10-31,Gỗ và sản phẩm gỗ,650.0,Triệu USD,Tổng cục thống kê
2017-10-31,Dệt may,2300.0,Triệu USD,Tổng cục thống kê
2017-11-28,Dầu thô,196.0,Triệu USD,Tổng cục thống kê
2017-11-28,Điện tử máy tính,2550.0,Triệu USD,Tổng cục thống kê
2017-11-28,Thức ăn gia súc,200.0,Triệu USD,Tổng cục thống kê
2017-11-28,Café,190.0,Triệu USD,Tổng cục thống kê
2017-11-28,Ô tô,524.0,Triệu USD,Tổng cục thống kê
2017-11-28,Gạo,208.0,Triệu USD,Tổng cục thống kê
2017-11-28,Vải,1050.0,Triệu USD,Tổng cục thống kê
2017-11-28,Sắt thép,840.0,Triệu USD,Tổng cục thống kê
2017-11-28,Máy móc thiết bị,1100.0,Triệu USD,Tổng cục thống kê
2017-11-28,Sản phẩm hóa chất,430.0,Triệu USD,Tổng cục thống kê
2017-11-28,Hóa chất,360.0,Triệu USD,Tổng cục thống kê
2017-11-28,Gỗ và sản phẩm gỗ,660.0,Triệu USD,Tổng cục thống kê
2017-11-28,Xăng dầu,633.0,Triệu USD,Tổng cục thống kê
2017-11-28,Dệt may,2150.0,Triệu USD,Tổng cục thống kê
2017-11-28,Giày da,1200.0,Triệu USD,Tổng cục thống kê
2017-11-28,"Máy móc thiết bị, phụ tùng",2850.0,Triệu USD,Tổng cục thống kê
2017-11-28,"Điện tử, máy tính và linh kiện",3500.0,Triệu USD,Tổng cục thống kê
2017-11-28,Tổng trị giá Xuất khẩu,19200.0,Triệu USD,Tổng cục thống kê
2017-11-28,Tổng trị giá Nhập khẩu,19000.0,Triệu USD,Tổng cục thống kê
2017-11-28,Thủy sản,750.0,Triệu USD,Tổng cục thống kê
2018-01-02,Sắt thép,836.0,Triệu USD,Tổng cục thống kê
2018-01-02,Gạo,187.0,Triệu USD,Tổng cục thống kê
2018-01-02,Ô tô,553.0,Triệu USD,Tổng cục thống kê
2018-01-02,Dầu thô,300.0,Triệu USD,Tổng cục thống kê
2018-01-02,Thức ăn gia súc,250.0,Triệu USD,Tổng cục thống kê
2018-01-02,Điện tử máy tính,2200.0,Triệu USD,Tổng cục thống kê
2018-01-02,Máy móc thiết bị,1150.0,Triệu USD,Tổng cục thống kê
2018-01-02,Café,287.0,Triệu USD,Tổng cục thống kê
2018-01-02,Sản phẩm hóa chất,440.0,Triệu USD,Tổng cục thống kê
2018-01-02,Vải,1100.0,Triệu USD,Tổng cục thống kê
2018-01-02,Hóa chất,410.0,Triệu USD,Tổng cục thống kê
2018-01-02,Tổng trị giá Xuất khẩu,19300.0,Triệu USD,Tổng cục thống kê
2018-01-02,"Điện tử, máy tính và linh kiện",3500.0,Triệu USD,Tổng cục thống kê
2018-01-02,"Máy móc thiết bị, phụ tùng",2900.0,Triệu USD,Tổng cục thống kê
2018-01-02,Giày da,1450.0,Triệu USD,Tổng cục thống kê
2018-01-02,Thủy sản,750.0,Triệu USD,Tổng cục thống kê
2018-01-02,Xăng dầu,696.0,Triệu USD,Tổng cục thống kê
2018-01-02,Tổng trị giá Nhập khẩu,19800.0,Triệu USD,Tổng cục thống kê
2018-01-02,Gỗ và sản phẩm gỗ,700.0,Triệu USD,Tổng cục thống kê
2018-01-02,Dệt may,2350.0,Triệu USD,Tổng cục thống kê
2018-02-01,Máy móc thiết bị,1050.0,Triệu USD,Tổng cục thống kê
2018-02-01,Điện tử máy tính,2200.0,Triệu USD,Tổng cục thống kê
2018-02-01,Thức ăn gia súc,350.0,Triệu USD,Tổng cục thống kê
2018-02-01,Café,340.0,Triệu USD,Tổng cục thống kê
2018-02-01,Ô tô,304.0,Triệu USD,Tổng cục thống kê
2018-02-01,Gạo,214.0,Triệu USD,Tổng cục thống kê
2018-02-01,Sắt thép,825.0,Triệu USD,Tổng cục thống kê
2018-02-01,Dầu thô,191.0,Triệu USD,Tổng cục thống kê
2018-02-01,Vải,1000.0,Triệu USD,Tổng cục thống kê
2018-02-01,Tổng trị giá Nhập khẩu,19300.0,Triệu USD,Tổng cục thống kê
2018-02-01,Thủy sản,600.0,Triệu USD,Tổng cục thống kê
2018-02-01,Tổng trị giá Xuất khẩu,19000.0,Triệu USD,Tổng cục thống kê
2018-02-01,"Điện tử, máy tính và linh kiện",3750.0,Triệu USD,Tổng cục thống kê
2018-02-01,"Máy móc thiết bị, phụ tùng",2800.0,Triệu USD,Tổng cục thống kê
2018-02-01,Sản phẩm hóa chất,410.0,Triệu USD,Tổng cục thống kê
2018-02-01,Dệt may,2300.0,Triệu USD,Tổng cục thống kê
2018-02-01,Xăng dầu,552.0,Triệu USD,Tổng cục thống kê
2018-02-01,Gỗ và sản phẩm gỗ,730.0,Triệu USD,Tổng cục thống kê
2018-02-01,Hóa chất,400.0,Triệu USD,Tổng cục thống kê
2018-02-01,Giày da,1300.0,Triệu USD,Tổng cục thống kê
2018-02-28,Máy móc thiết bị,900.0,Triệu USD,Tổng cục thống kê
2018-02-28,Điện tử máy tính,1600.0,Triệu USD,Tổng cục thống kê
2018-02-28,Thức ăn gia súc,250.0,Triệu USD,Tổng cục thống kê
2018-02-28,Café,260.0,Triệu USD,Tổng cục thống kê
2018-02-28,Ô tô,164.0,Triệu USD,Tổng cục thống kê
2018-02-28,Gạo,174.0,Triệu USD,Tổng cục thống kê
2018-02-28,Vải,700.0,Triệu USD,Tổng cục thống kê
2018-02-28,Sắt thép,558.0,Triệu USD,Tổng cục thống kê
2018-02-28,Dầu thô,190.0,Triệu USD,Tổng cục thống kê
2018-02-28,Sản phẩm hóa chất,240.0,Triệu USD,Tổng cục thống kê
2018-02-28,Hóa chất,250.0,Triệu USD,Tổng cục thống kê
2018-02-28,Tổng trị giá Nhập khẩu,12500.0,Triệu USD,Tổng cục thống kê
2018-02-28,Tổng trị giá Xuất khẩu,13400.0,Triệu USD,Tổng cục thống kê
2018-02-28,"Điện tử, máy tính và linh kiện",2600.0,Triệu USD,Tổng cục thống kê
2018-02-28,"Máy móc thiết bị, phụ tùng",2000.0,Triệu USD,Tổng cục thống kê
2018-02-28,Thủy sản,420.0,Triệu USD,Tổng cục thống kê
2018-02-28,Dệt may,1800.0,Triệu USD,Tổng cục thống kê
2018-02-28,Xăng dầu,624.0,Triệu USD,Tổng cục thống kê
2018-02-28,Gỗ và sản phẩm gỗ,500.0,Triệu USD,Tổng cục thống kê
2018-02-28,Giày da,850.0,Triệu USD,Tổng cục thống kê
2018-04-02,Dầu thô,143.0,Triệu USD,Tổng cục thống kê
2018-04-02,Điện tử máy tính,2200.0,Triệu USD,Tổng cục thống kê
2018-04-02,Thức ăn gia súc,350.0,Triệu USD,Tổng cục thống kê
2018-04-02,Café,347.0,Triệu USD,Tổng cục thống kê
2018-04-02,Ô tô,415.0,Triệu USD,Tổng cục thống kê
2018-04-02,Gạo,260.0,Triệu USD,Tổng cục thống kê
2018-04-02,Vải,750.0,Triệu USD,Tổng cục thống kê
2018-04-02,Sắt thép,787.0,Triệu USD,Tổng cục thống kê
2018-04-02,Máy móc thiết bị,1300.0,Triệu USD,Tổng cục thống kê
2018-04-02,Sản phẩm hóa chất,450.0,Triệu USD,Tổng cục thống kê
2018-04-02,Hóa chất,450.0,Triệu USD,Tổng cục thống kê
2018-04-02,Gỗ và sản phẩm gỗ,700.0,Triệu USD,Tổng cục thống kê
2018-04-02,Xăng dầu,800.0,Triệu USD,Tổng cục thống kê
2018-04-02,Dệt may,2200.0,Triệu USD,Tổng cục thống kê
2018-04-02,Giày da,1200.0,Triệu USD,Tổng cục thống kê
2018-04-02,"Máy móc thiết bị, phụ tùng",2500.0,Triệu USD,Tổng cục thống kê
2018-04-02,"Điện tử, máy tính và linh kiện",3600.0,Triệu USD,Tổng cục thống kê
2018-04-02,Tổng trị giá Xuất khẩu,19800.0,Triệu USD,Tổng cục thống kê
2018-04-02,Tổng trị giá Nhập khẩu,19000.0,Triệu USD,Tổng cục thống kê
2018-04-02,Thủy sản,600.0,Triệu USD,Tổng cục thống kê
2018-05-01,Vải,1000.0,Triệu USD,Tổng cục thống kê
2018-05-01,Gạo,347.0,Triệu USD,Tổng cục thống kê
2018-05-01,Ô tô,340.0,Triệu USD,Tổng cục thống kê
2018-05-01,Sắt thép,810.0,Triệu USD,Tổng cục thống kê
2018-05-01,Thức ăn gia súc,340.0,Triệu USD,Tổng cục thống kê
2018-05-01,Điện tử máy tính,2000.0,Triệu USD,Tổng cục thống kê
2018-05-01,Máy móc thiết bị,1300.0,Triệu USD,Tổng cục thống kê
2018-05-01,Café,304.0,Triệu USD,Tổng cục thống kê
2018-05-01,Dầu thô,147.0,Triệu USD,Tổng cục thống kê
2018-05-01,"Điện tử, máy tính và linh kiện",3000.0,Triệu USD,Tổng cục thống kê
2018-05-01,Thủy sản,650.0,Triệu USD,Tổng cục thống kê
2018-05-01,Tổng trị giá Xuất khẩu,18200.0,Triệu USD,Tổng cục thống kê
2018-05-01,Tổng trị giá Nhập khẩu,17500.0,Triệu USD,Tổng cục thống kê
2018-05-01,"Máy móc thiết bị, phụ tùng",2600.0,Triệu USD,Tổng cục thống kê
2018-05-01,Giày da,1100.0,Triệu USD,Tổng cục thống kê
2018-05-01,Sản phẩm hóa chất,400.0,Triệu USD,Tổng cục thống kê
2018-05-01,Xăng dầu,630.0,Triệu USD,Tổng cục thống kê
2018-05-01,Gỗ và sản phẩm gỗ,680.0,Triệu USD,Tổng cục thống kê
2018-05-01,Hóa chất,420.0,Triệu USD,Tổng cục thống kê
2018-05-01,Dệt may,2200.0,Triệu USD,Tổng cục thống kê
2018-05-31,Sắt thép,1000.0,Triệu USD,Tổng cục thống kê
2018-05-31,Máy móc thiết bị,1400.0,Triệu USD,Tổng cục thống kê
2018-05-31,Điện tử máy tính,2400.0,Triệu USD,Tổng cục thống kê
2018-05-31,Thức ăn gia súc,360.0,Triệu USD,Tổng cục thống kê
2018-05-31,Café,276.0,Triệu USD,Tổng cục thống kê
2018-05-31,Ô tô,285.0,Triệu USD,Tổng cục thống kê
2018-05-31,Gạo,460.0,Triệu USD,Tổng cục thống kê
2018-05-31,Vải,1300.0,Triệu USD,Tổng cục thống kê
2018-05-31,Dầu thô,270.0,Triệu USD,Tổng cục thống kê
2018-05-31,Sản phẩm hóa chất,450.0,Triệu USD,Tổng cục thống kê
2018-05-31,Thủy sản,700.0,Triệu USD,Tổng cục thống kê
2018-05-31,Tổng trị giá Xuất khẩu,19200.0,Triệu USD,Tổng cục thống kê
2018-05-31,"Điện tử, máy tính và linh kiện",3000.0,Triệu USD,Tổng cục thống kê
2018-05-31,"Máy móc thiết bị, phụ tùng",3000.0,Triệu USD,Tổng cục thống kê
2018-05-31,Giày da,1400.0,Triệu USD,Tổng cục thống kê
2018-05-31,Tổng trị giá Nhập khẩu,19700.0,Triệu USD,Tổng cục thống kê
2018-05-31,Xăng dầu,802.0,Triệu USD,Tổng cục thống kê
2018-05-31,Gỗ và sản phẩm gỗ,700.0,Triệu USD,Tổng cục thống kê
2018-05-31,Hóa chất,450.0,Triệu USD,Tổng cục thống kê
2018-05-31,Dệt may,2150.0,Triệu USD,Tổng cục thống kê
2018-07-01,Sắt thép,956.0,Triệu USD,Tổng cục thống kê
2018-07-01,Máy móc thiết bị,1300.0,Triệu USD,Tổng cục thống kê
2018-07-01,Điện tử máy tính,2500.0,Triệu USD,Tổng cục thống kê
2018-07-01,Thức ăn gia súc,350.0,Triệu USD,Tổng cục thống kê
2018-07-01,Café,287.0,Triệu USD,Tổng cục thống kê
2018-07-01,Ô tô,252.0,Triệu USD,Tổng cục thống kê
2018-07-01,Gạo,340.0,Triệu USD,Tổng cục thống kê
2018-07-01,Vải,1300.0,Triệu USD,Tổng cục thống kê
2018-07-01,Dầu thô,165.0,Triệu USD,Tổng cục thống kê
2018-07-01,Tổng trị giá Nhập khẩu,19700.0,Triệu USD,Tổng cục thống kê
2018-07-01,Thủy sản,750.0,Triệu USD,Tổng cục thống kê
2018-07-01,Hóa chất,460.0,Triệu USD,Tổng cục thống kê
2018-07-01,Gỗ và sản phẩm gỗ,750.0,Triệu USD,Tổng cục thống kê
2018-07-01,Xăng dầu,900.0,Triệu USD,Tổng cục thống kê
2018-07-01,Dệt may,2500.0,Triệu USD,Tổng cục thống kê
2018-07-01,Giày da,1550.0,Triệu USD,Tổng cục thống kê
2018-07-01,"Máy móc thiết bị, phụ tùng",3000.0,Triệu USD,Tổng cục thống kê
2018-07-01,"Điện tử, máy tính và linh kiện",3100.0,Triệu USD,Tổng cục thống kê
2018-07-01,Tổng trị giá Xuất khẩu,19600.0,Triệu USD,Tổng cục thống kê
2018-07-01,Sản phẩm hóa chất,230.0,Triệu USD,Tổng cục thống kê
2018-11-27,Sắt thép,940.0,Triệu USD,Tổng cục thống kê
2018-11-27,Vải,1150.0,Triệu USD,Tổng cục thống kê
2018-11-26,Gạo,230.0,Triệu USD,Tổng cục thống kê
2018-11-26,Dầu thô,252.0,Triệu USD,Tổng cục thống kê
2018-11-26,Café,244.0,Triệu USD,Tổng cục thống kê
2018-11-27,Thức ăn gia súc,250.0,Triệu USD,Tổng cục thống kê
2018-11-26,Điện tử máy tính,2300.0,Triệu USD,Tổng cục thống kê
2018-11-27,Ô tô,505.0,Triệu USD,Tổng cục thống kê
2018-11-27,Sản phẩm hóa chất,420.0,Triệu USD,Tổng cục thống kê
2018-11-26,Máy móc thiết bị,1100.0,Triệu USD,Tổng cục thống kê
2018-11-27,Hóa chất,450.0,Triệu USD,Tổng cục thống kê
2018-11-27,Tổng trị giá Nhập khẩu,19800.0,Triệu USD,Tổng cục thống kê
2018-11-26,Tổng trị giá Xuất khẩu,19500.0,Triệu USD,Tổng cục thống kê
2018-11-27,"Điện tử, máy tính và linh kiện",3300.0,Triệu USD,Tổng cục thống kê
2018-11-27,"Máy móc thiết bị, phụ tùng",3000.0,Triệu USD,Tổng cục thống kê
2018-11-26,Thủy sản,740.0,Triệu USD,Tổng cục thống kê
2018-11-26,Dệt may,2900.0,Triệu USD,Tổng cục thống kê
2018-11-27,Xăng dầu,690.0,Triệu USD,Tổng cục thống kê
2018-11-26,Gỗ và sản phẩm gỗ,720.0,Triệu USD,Tổng cục thống kê
2018-11-26,Giày da,1400.0,Triệu USD,Tổng cục thống kê
2018-11-26,Máy móc thiết bị,1350.0,Triệu USD,Tổng cục thống kê
2018-11-26,Điện tử máy tính,2500.0,Triệu USD,Tổng cục thống kê
2018-11-27,Thức ăn gia súc,250.0,Triệu USD,Tổng cục thống kê
2018-11-26,Café,246.0,Triệu USD,Tổng cục thống kê
2018-11-27,Ô tô,486.0,Triệu USD,Tổng cục thống kê
2018-11-26,Gạo,236.0,Triệu USD,Tổng cục thống kê
2018-11-27,Sắt thép,872.0,Triệu USD,Tổng cục thống kê
2018-11-26,Dầu thô,250.0,Triệu USD,Tổng cục thống kê
2018-11-27,Vải,1150.0,Triệu USD,Tổng cục thống kê
2018-11-27,Tổng trị giá Nhập khẩu,21000.0,Triệu USD,Tổng cục thống kê
2018-11-26,Thủy sản,800.0,Triệu USD,Tổng cục thống kê
2018-11-26,Tổng trị giá Xuất khẩu,20900.0,Triệu USD,Tổng cục thống kê
2018-11-27,"Điện tử, máy tính và linh kiện",3700.0,Triệu USD,Tổng cục thống kê
2018-11-27,"Máy móc thiết bị, phụ tùng",2950.0,Triệu USD,Tổng cục thống kê
2018-11-27,Sản phẩm hóa chất,440.0,Triệu USD,Tổng cục thống kê
2018-11-26,Dệt may,2900.0,Triệu USD,Tổng cục thống kê
2018-11-27,Xăng dầu,548.0,Triệu USD,Tổng cục thống kê
2018-11-26,Gỗ và sản phẩm gỗ,730.0,Triệu USD,Tổng cục thống kê
2018-11-27,Hóa chất,420.0,Triệu USD,Tổng cục thống kê
2018-11-26,Giày da,1400.0,Triệu USD,Tổng cục thống kê
2018-11-26,Máy móc thiết bị,1300.0,Triệu USD,Tổng cục thống kê
2018-11-26,Điện tử máy tính,2700.0,Triệu USD,Tổng cục thống kê
2018-11-27,Thức ăn gia súc,350.0,Triệu USD,Tổng cục thống kê
2018-11-26,Café,225.0,Triệu USD,Tổng cục thống kê
2018-11-27,Ô tô,485.0,Triệu USD,Tổng cục thống kê
2018-11-26,Gạo,190.0,Triệu USD,Tổng cục thống kê
2018-11-27,Vải,980.0,Triệu USD,Tổng cục thống kê
2018-11-27,Sắt thép,832.0,Triệu USD,Tổng cục thống kê
2018-11-26,Dầu thô,210.0,Triệu USD,Tổng cục thống kê
2018-11-26,Thủy sản,780.0,Triệu USD,Tổng cục thống kê
2018-11-27,Hóa chất,400.0,Triệu USD,Tổng cục thống kê
2018-11-27,Tổng trị giá Nhập khẩu,19800.0,Triệu USD,Tổng cục thống kê
2018-11-26,Tổng trị giá Xuất khẩu,20500.0,Triệu USD,Tổng cục thống kê
2018-11-27,"Điện tử, máy tính và linh kiện",3800.0,Triệu USD,Tổng cục thống kê
2018-11-27,"Máy móc thiết bị, phụ tùng",2800.0,Triệu USD,Tổng cục thống kê
2018-11-27,Sản phẩm hóa chất,400.0,Triệu USD,Tổng cục thống kê
2018-11-26,Dệt may,2800.0,Triệu USD,Tổng cục thống kê
2018-11-27,Xăng dầu,503.0,Triệu USD,Tổng cục thống kê
2018-11-26,Gỗ và sản phẩm gỗ,680.0,Triệu USD,Tổng cục thống kê
2018-11-26,Giày da,1200.0,Triệu USD,Tổng cục thống kê
2018-11-26,Dầu thô,173.0,Triệu USD,Tổng cục thống kê
2018-11-26,Điện tử máy tính,2700.0,Triệu USD,Tổng cục thống kê
2018-11-27,Thức ăn gia súc,320.0,Triệu USD,Tổng cục thống kê
2018-11-26,Café,230.0,Triệu USD,Tổng cục thống kê
2018-11-27,Ô tô,533.0,Triệu USD,Tổng cục thống kê
2018-11-26,Gạo,180.0,Triệu USD,Tổng cục thống kê
2018-11-27,Vải,1050.0,Triệu USD,Tổng cục thống kê
2018-11-27,Sắt thép,817.0,Triệu USD,Tổng cục thống kê
2018-11-26,Máy móc thiết bị,1400.0,Triệu USD,Tổng cục thống kê
2018-11-26,Thủy sản,850.0,Triệu USD,Tổng cục thống kê
2018-11-27,Hóa chất,420.0,Triệu USD,Tổng cục thống kê
2018-11-27,Sản phẩm hóa chất,450.0,Triệu USD,Tổng cục thống kê
2018-11-26,Tổng trị giá Xuất khẩu,20800.0,Triệu USD,Tổng cục thống kê
2018-11-27,"Điện tử, máy tính và linh kiện",3800.0,Triệu USD,Tổng cục thống kê
2018-11-27,"Máy móc thiết bị, phụ tùng",2900.0,Triệu USD,Tổng cục thống kê
2018-11-27,Tổng trị giá Nhập khẩu,20700.0,Triệu USD,Tổng cục thống kê
2018-11-26,Dệt may,2700.0,Triệu USD,Tổng cục thống kê
2018-11-27,Xăng dầu,510.0,Triệu USD,Tổng cục thống kê
2018-11-26,Gỗ và sản phẩm gỗ,800.0,Triệu USD,Tổng cục thống kê
2018-11-26,Giày da,1250.0,Triệu USD,Tổng cục thống kê
2018-11-28,Dầu thô,210.0,Triệu USD,Tổng cục thống kê
2018-11-28,Thức ăn gia súc,330.0,Triệu USD,Tổng cục thống kê
2018-11-28,Café,264.0,Triệu USD,Tổng cục thống kê
2018-11-28,Máy móc thiết bị,1450.0,Triệu USD,Tổng cục thống kê
2018-11-28,Gạo,218.0,Triệu USD,Tổng cục thống kê
2018-11-28,Vải,1200.0,Triệu USD,Tổng cục thống kê
2018-11-28,Sắt thép,820.0,Triệu USD,Tổng cục thống kê
2018-11-28,Sản phẩm hóa chất,460.0,Triệu USD,Tổng cục thống kê
2018-11-28,Điện tử máy tính,2600.0,Triệu USD,Tổng cục thống kê
2018-11-28,Hóa chất,500.0,Triệu USD,Tổng cục thống kê
2018-11-28,Thủy sản,800.0,Triệu USD,Tổng cục thống kê
2018-11-28,Tổng trị giá Nhập khẩu,22000.0,Triệu USD,Tổng cục thống kê
2018-11-28,Tổng trị giá Xuất khẩu,21600.0,Triệu USD,Tổng cục thống kê
2018-11-28,"Điện tử, máy tính và linh kiện",4000.0,Triệu USD,Tổng cục thống kê
2018-11-28,Ô tô,580.0,Triệu USD,Tổng cục thống kê
2018-11-28,Giày da,1400.0,Triệu USD,Tổng cục thống kê
2018-11-28,Dệt may,2600.0,Triệu USD,Tổng cục thống kê
2018-11-28,Xăng dầu,546.0,Triệu USD,Tổng cục thống kê
2018-11-28,Gỗ và sản phẩm gỗ,850.0,Triệu USD,Tổng cục thống kê
2018-11-28,"Máy móc thiết bị, phụ tùng",3100.0,Triệu USD,Tổng cục thống kê
2018-12-26,Máy móc thiết bị,1400.0,Triệu USD,Tổng cục thống kê
2018-12-26,Điện tử máy tính,2500.0,Triệu USD,Tổng cục thống kê
2018-12-26,Thức ăn gia súc,350.0,Triệu USD,Tổng cục thống kê
2018-12-26,Café,287.0,Triệu USD,Tổng cục thống kê
2018-12-26,Ô tô,577.0,Triệu USD,Tổng cục thống kê
2018-12-26,Gạo,220.0,Triệu USD,Tổng cục thống kê
2018-12-26,Vải,1200.0,Triệu USD,Tổng cục thống kê
2018-12-26,Dầu thô,230.0,Triệu USD,Tổng cục thống kê
2018-12-26,Sản phẩm hóa chất,460.0,Triệu USD,Tổng cục thống kê
2018-12-26,Sắt thép,812.0,Triệu USD,Tổng cục thống kê
2018-12-26,Hóa chất,430.0,Triệu USD,Tổng cục thống kê
2018-12-26,Thủy sản,800.0,Triệu USD,Tổng cục thống kê
2018-12-26,Tổng trị giá Xuất khẩu,21000.0,Triệu USD,Tổng cục thống kê
2018-12-26,"Điện tử, máy tính và linh kiện",3900.0,Triệu USD,Tổng cục thống kê
2018-12-26,"Máy móc thiết bị, phụ tùng",3050.0,Triệu USD,Tổng cục thống kê
2018-12-26,Tổng trị giá Nhập khẩu,21200.0,Triệu USD,Tổng cục thống kê
2018-12-26,Dệt may,2750.0,Triệu USD,Tổng cục thống kê
2018-12-26,Xăng dầu,371.0,Triệu USD,Tổng cục thống kê
2018-12-26,Gỗ và sản phẩm gỗ,800.0,Triệu USD,Tổng cục thống kê
2018-12-26,Giày da,1650.0,Triệu USD,Tổng cục thống kê
2019-01-28,Dầu thô,180.0,Triệu USD,Tổng cục thống kê
2019-01-28,Máy móc thiết bị,1400.0,Triệu USD,Tổng cục thống kê
2019-01-28,Điện tử máy tính,2250.0,Triệu USD,Tổng cục thống kê
2019-01-28,Thức ăn gia súc,350.0,Triệu USD,Tổng cục thống kê
2019-01-28,Café,305.0,Triệu USD,Tổng cục thống kê
2019-01-28,Ô tô,598.0,Triệu USD,Tổng cục thống kê
2019-01-28,Gạo,180.0,Triệu USD,Tổng cục thống kê
2019-01-28,Vải,1100.0,Triệu USD,Tổng cục thống kê
2019-01-28,Sản phẩm hóa chất,450.0,Triệu USD,Tổng cục thống kê
2019-01-28,Sắt thép,788.0,Triệu USD,Tổng cục thống kê
2019-01-28,Hóa chất,450.0,Triệu USD,Tổng cục thống kê
2019-01-28,Tổng trị giá Xuất khẩu,20000.0,Triệu USD,Tổng cục thống kê
2019-01-28,"Điện tử, máy tính và linh kiện",3700.0,Triệu USD,Tổng cục thống kê
2019-01-28,"Máy móc thiết bị, phụ tùng",3000.0,Triệu USD,Tổng cục thống kê
2019-01-28,Giày da,1600.0,Triệu USD,Tổng cục thống kê
2019-01-28,Thủy sản,700.0,Triệu USD,Tổng cục thống kê
