last_updated,name,value,unit,source
2016-11-27,Ăn uống ngoài gia đình,0.09,%,Tổng cục thống kê
2016-11-27,Thực phẩm,0.71,%,Tổng cục thống kê
2016-11-27,Lương thực,0.22,%,Tổng cục thống kê
2017-01-02,Chỉ số giá tiêu dùng,0.23,%,Tổng cục thống kê
2017-01-02,So sánh với cùng kỳ năm trước,4.74,%,Tổng cục thống kê
2017-01-02,Đồ dùng và dịch vụ khác,0.0,%,Tổng cục thống kê
2017-01-02,"Văn hóa, giải trí và du lịch",-0.02,%,Tổng cục thống kê
2017-01-02,Giáo dục,0.0,%,Tổng cục thống kê
2017-01-02,Bưu chính viễn thông,-0.03,%,Tổng cục thống kê
2017-01-02,Giao thông,-0.89,%,Tổng cục thống kê
2017-01-02,Thuốc và dịch vụ y tế,5.3,%,Tổng cục thống kê
2017-01-02,Thiết bị và đồ dùng gia đình,0.08,%,Tổng cục thống kê
2017-01-02,Nhà ở và vật liệu xây dựng,0.19,%,Tổng cục thống kê
2017-01-02,"May mặc, giày dép mũ nón",0.25,%,Tổng cục thống kê
2017-01-02,Đồ uống và thuốc lá,0.21,%,Tổng cục thống kê
2017-01-02,Hàng ăn và dịch vụ ăn uống,-0.03,%,Tổng cục thống kê
2017-01-02,Ăn uống ngoài gia đình,0.07,%,Tổng cục thống kê
2017-01-02,Thực phẩm,-0.12,%,Tổng cục thống kê
2017-01-02,Lương thực,0.22,%,Tổng cục thống kê
2017-02-20,Chỉ số giá tiêu dùng,0.46,%,Tổng cục thống kê
2017-02-20,So sánh với cùng kỳ năm trước,5.22,%,Tổng cục thống kê
2017-02-20,Đồ dùng và dịch vụ khác,0.48,%,Tổng cục thống kê
2017-02-20,"Văn hóa, giải trí và du lịch",0.17,%,Tổng cục thống kê
2017-02-20,Giáo dục,0.47,%,Tổng cục thống kê
2017-02-20,Bưu chính viễn thông,-0.15,%,Tổng cục thống kê
2017-02-20,Giao thông,3.21,%,Tổng cục thống kê
2017-02-20,Lương thực,0.97,%,Tổng cục thống kê
2017-02-20,Thiết bị và đồ dùng gia đình,0.2,%,Tổng cục thống kê
2017-02-20,Nhà ở và vật liệu xây dựng,0.57,%,Tổng cục thống kê
2017-02-20,"May mặc, giày dép mũ nón",0.24,%,Tổng cục thống kê
2017-02-20,Đồ uống và thuốc lá,0.78,%,Tổng cục thống kê
2017-02-20,Hàng ăn và dịch vụ ăn uống,-0.24,%,Tổng cục thống kê
2017-02-20,Ăn uống ngoài gia đình,0.31,%,Tổng cục thống kê
2017-02-20,Thực phẩm,-0.59,%,Tổng cục thống kê
2017-02-20,Thuốc và dịch vụ y tế,1.01,%,Tổng cục thống kê
2017-02-27,Chỉ số giá tiêu dùng,0.23,%,Tổng cục thống kê
2017-02-27,So sánh với cùng kỳ năm trước,5.02,%,Tổng cục thống kê
2017-02-27,Đồ dùng và dịch vụ khác,0.14,%,Tổng cục thống kê
2017-02-27,"Văn hóa, giải trí và du lịch",0.15,%,Tổng cục thống kê
2017-02-27,Giáo dục,0.0,%,Tổng cục thống kê
2017-02-27,Bưu chính viễn thông,-0.07,%,Tổng cục thống kê
2017-02-27,Giao thông,0.56,%,Tổng cục thống kê
2017-02-27,Thuốc và dịch vụ y tế,0.22,%,Tổng cục thống kê
2017-02-27,Thiết bị và đồ dùng gia đình,0.05,%,Tổng cục thống kê
2017-02-27,Nhà ở và vật liệu xây dựng,0.77,%,Tổng cục thống kê
2017-02-27,"May mặc, giày dép mũ nón",-0.05,%,Tổng cục thống kê
2017-02-27,Đồ uống và thuốc lá,-0.01,%,Tổng cục thống kê
2017-02-27,Hàng ăn và dịch vụ ăn uống,0.11,%,Tổng cục thống kê
2017-02-27,Ăn uống ngoài gia đình,1.02,%,Tổng cục thống kê
2017-02-27,Thực phẩm,-0.28,%,Tổng cục thống kê
2017-02-27,Lương thực,0.25,%,Tổng cục thống kê
2017-05-05,Chỉ số giá tiêu dùng,0.21,%,Tổng cục thống kê
2017-05-05,So sánh với cùng kỳ năm trước,4.65,%,Tổng cục thống kê
2017-05-05,Đồ dùng và dịch vụ khác,0.06,%,Tổng cục thống kê
2017-05-05,"Văn hóa, giải trí và du lịch",0.04,%,Tổng cục thống kê
2017-05-05,Giáo dục,0.75,%,Tổng cục thống kê
2017-05-05,Bưu chính viễn thông,0.03,%,Tổng cục thống kê
2017-05-05,Giao thông,0.39,%,Tổng cục thống kê
2017-05-05,Thuốc và dịch vụ y tế,7.51,%,Tổng cục thống kê
2017-05-05,Thiết bị và đồ dùng gia đình,0.06,%,Tổng cục thống kê
2017-05-05,Nhà ở và vật liệu xây dựng,0.5,%,Tổng cục thống kê
2017-05-05,"May mặc, giày dép mũ nón",-0.12,%,Tổng cục thống kê
2017-05-05,Đồ uống và thuốc lá,-0.02,%,Tổng cục thống kê
2017-05-05,Hàng ăn và dịch vụ ăn uống,-0.87,%,Tổng cục thống kê
2017-05-05,Ăn uống ngoài gia đình,-0.49,%,Tổng cục thống kê
2017-05-05,Thực phẩm,-1.22,%,Tổng cục thống kê
2017-05-05,Lương thực,0.16,%,Tổng cục thống kê
2017-05-05,Chỉ số giá tiêu dùng,0.0,%,Tổng cục thống kê
2017-05-05,So sánh với cùng kỳ năm trước,4.3,%,Tổng cục thống kê
2017-05-05,Đồ dùng và dịch vụ khác,0.08,%,Tổng cục thống kê
2017-05-05,"Văn hóa, giải trí và du lịch",0.1,%,Tổng cục thống kê
2017-05-05,Giáo dục,0.01,%,Tổng cục thống kê
2017-05-05,Bưu chính viễn thông,-0.03,%,Tổng cục thống kê
2017-05-05,Giao thông,-1.38,%,Tổng cục thống kê
2017-05-05,Thuốc và dịch vụ y tế,8.05,%,Tổng cục thống kê
2017-05-05,Thiết bị và đồ dùng gia đình,0.1,%,Tổng cục thống kê
2017-05-05,Nhà ở và vật liệu xây dựng,-0.24,%,Tổng cục thống kê
2017-05-05,"May mặc, giày dép mũ nón",0.02,%,Tổng cục thống kê
2017-05-05,Đồ uống và thuốc lá,0.06,%,Tổng cục thống kê
2017-05-05,Hàng ăn và dịch vụ ăn uống,-0.66,%,Tổng cục thống kê
2017-05-05,Ăn uống ngoài gia đình,0.08,%,Tổng cục thống kê
2017-05-05,Thực phẩm,-1.11,%,Tổng cục thống kê
2017-05-05,Lương thực,0.16,%,Tổng cục thống kê
2017-05-29,Chỉ số giá tiêu dùng,-0.53,%,Tổng cục thống kê
2017-05-29,So sánh với cùng kỳ năm trước,3.19,%,Tổng cục thống kê
2017-05-29,Đồ dùng và dịch vụ khác,0.15,%,Tổng cục thống kê
2017-05-29,"Văn hóa, giải trí và du lịch",0.13,%,Tổng cục thống kê
2017-05-29,Giáo dục,0.02,%,Tổng cục thống kê
2017-05-29,Bưu chính viễn thông,-0.05,%,Tổng cục thống kê
2017-05-29,Giao thông,-0.34,%,Tổng cục thống kê
2017-05-29,Lương thực,-0.06,%,Tổng cục thống kê
2017-05-29,Thiết bị và đồ dùng gia đình,0.1,%,Tổng cục thống kê
2017-05-29,Nhà ở và vật liệu xây dựng,-0.02,%,Tổng cục thống kê
2017-05-29,"May mặc, giày dép mũ nón",0.05,%,Tổng cục thống kê
2017-05-29,Đồ uống và thuốc lá,0.08,%,Tổng cục thống kê
2017-05-29,Hàng ăn và dịch vụ ăn uống,-1.43,%,Tổng cục thống kê
2017-05-29,Ăn uống ngoài gia đình,0.02,%,Tổng cục thống kê
2017-05-29,Thực phẩm,-2.27,%,Tổng cục thống kê
2017-05-29,Thuốc và dịch vụ y tế,0.04,%,Tổng cục thống kê
2017-06-28,Chỉ số giá tiêu dùng,-0.17,%,Tổng cục thống kê
2017-06-28,So sánh với cùng kỳ năm trước,2.54,%,Tổng cục thống kê
2017-06-28,Đồ dùng và dịch vụ khác,0.05,%,Tổng cục thống kê
2017-06-28,"Văn hóa, giải trí và du lịch",0.19,%,Tổng cục thống kê
2017-06-28,Giáo dục,0.09,%,Tổng cục thống kê
2017-06-28,Bưu chính viễn thông,-0.01,%,Tổng cục thống kê
2017-06-28,Giao thông,-0.71,%,Tổng cục thống kê
2017-06-28,Thuốc và dịch vụ y tế,0.01,%,Tổng cục thống kê
2017-06-28,Thiết bị và đồ dùng gia đình,0.08,%,Tổng cục thống kê
2017-06-28,Nhà ở và vật liệu xây dựng,0.53,%,Tổng cục thống kê
2017-06-28,"May mặc, giày dép mũ nón",0.05,%,Tổng cục thống kê
2017-06-28,Đồ uống và thuốc lá,0.1,%,Tổng cục thống kê
2017-06-28,Hàng ăn và dịch vụ ăn uống,-0.59,%,Tổng cục thống kê
2017-06-28,Ăn uống ngoài gia đình,0.02,%,Tổng cục thống kê
2017-06-28,Thực phẩm,-0.85,%,Tổng cục thống kê
2017-06-28,Lương thực,-0.51,%,Tổng cục thống kê
2017-07-30,Chỉ số giá tiêu dùng,0.11,%,Tổng cục thống kê
2017-07-30,So sánh với cùng kỳ năm trước,2.52,%,Tổng cục thống kê
2017-07-30,Đồ dùng và dịch vụ khác,0.73,%,Tổng cục thống kê
2017-07-30,"Văn hóa, giải trí và du lịch",-0.03,%,Tổng cục thống kê
2017-07-30,Giáo dục,0.05,%,Tổng cục thống kê
2017-07-30,Bưu chính viễn thông,-0.06,%,Tổng cục thống kê
2017-07-30,Giao thông,-1.52,%,Tổng cục thống kê
2017-07-30,Lương thực,-0.08,%,Tổng cục thống kê
2017-07-30,Thiết bị và đồ dùng gia đình,0.09,%,Tổng cục thống kê
2017-07-30,Nhà ở và vật liệu xây dựng,0.03,%,Tổng cục thống kê
2017-07-30,"May mặc, giày dép mũ nón",0.04,%,Tổng cục thống kê
2017-07-30,Đồ uống và thuốc lá,0.04,%,Tổng cục thống kê
2017-07-30,Hàng ăn và dịch vụ ăn uống,0.54,%,Tổng cục thống kê
2017-07-30,Ăn uống ngoài gia đình,0.01,%,Tổng cục thống kê
2017-07-30,Thực phẩm,0.87,%,Tổng cục thống kê
2017-07-30,Thuốc và dịch vụ y tế,0.36,%,Tổng cục thống kê
2017-08-28,Chỉ số giá tiêu dùng,0.92,%,Tổng cục thống kê
2017-08-28,So sánh với cùng kỳ năm trước,3.35,%,Tổng cục thống kê
2017-08-28,Đồ dùng và dịch vụ khác,0.1,%,Tổng cục thống kê
2017-08-28,"Văn hóa, giải trí và du lịch",0.01,%,Tổng cục thống kê
2017-08-28,Giáo dục,0.57,%,Tổng cục thống kê
2017-08-28,Bưu chính viễn thông,-0.04,%,Tổng cục thống kê
2017-08-28,Giao thông,2.13,%,Tổng cục thống kê
2017-08-28,"May mặc, giày dép mũ nón",0.09,%,Tổng cục thống kê
2017-08-28,Thiết bị và đồ dùng gia đình,0.03,%,Tổng cục thống kê
2017-08-28,Thuốc và dịch vụ y tế,2.86,%,Tổng cục thống kê
2017-08-28,Thực phẩm,1.64,%,Tổng cục thống kê
2017-08-28,Ăn uống ngoài gia đình,-0.01,%,Tổng cục thống kê
2017-08-28,Lương thực,0.31,%,Tổng cục thống kê
2017-08-28,Đồ uống và thuốc lá,0.07,%,Tổng cục thống kê
2017-08-28,Hàng ăn và dịch vụ ăn uống,1.06,%,Tổng cục thống kê
2017-08-28,Nhà ở và vật liệu xây dựng,0.93,%,Tổng cục thống kê
2017-09-29,Chỉ số giá tiêu dùng,0.59,%,Tổng cục thống kê
2017-09-29,So sánh với cùng kỳ năm trước,3.4,%,Tổng cục thống kê
2017-09-29,Đồ dùng và dịch vụ khác,0.11,%,Tổng cục thống kê
2017-09-29,"Văn hóa, giải trí và du lịch",-0.08,%,Tổng cục thống kê
2017-09-29,Giáo dục,5.0,%,Tổng cục thống kê
2017-09-29,Giao thông,1.51,%,Tổng cục thống kê
2017-09-29,Thuốc và dịch vụ y tế,0.25,%,Tổng cục thống kê
2017-09-29,Bưu chính viễn thông,-0.04,%,Tổng cục thống kê
2017-09-29,Nhà ở và vật liệu xây dựng,0.69,%,Tổng cục thống kê
2017-09-29,"May mặc, giày dép mũ nón",0.05,%,Tổng cục thống kê
2017-09-29,Đồ uống và thuốc lá,0.02,%,Tổng cục thống kê
2017-09-29,Hàng ăn và dịch vụ ăn uống,0.08,%,Tổng cục thống kê
2017-09-29,Ăn uống ngoài gia đình,0.1,%,Tổng cục thống kê
2017-09-29,Thực phẩm,0.06,%,Tổng cục thống kê
2017-09-29,Lương thực,0.14,%,Tổng cục thống kê
2017-09-29,Thiết bị và đồ dùng gia đình,0.06,%,Tổng cục thống kê
2017-10-30,Giao thông,0.61,%,Tổng cục thống kê
2017-10-30,Chỉ số giá tiêu dùng,0.41,%,Tổng cục thống kê
2017-10-30,So sánh với cùng kỳ năm trước,2.98,%,Tổng cục thống kê
2017-10-30,Đồ dùng và dịch vụ khác,0.12,%,Tổng cục thống kê
2017-10-30,"Văn hóa, giải trí và du lịch",0.06,%,Tổng cục thống kê
2017-10-30,Giáo dục,0.19,%,Tổng cục thống kê
2017-10-30,Thuốc và dịch vụ y tế,2.14,%,Tổng cục thống kê
2017-10-30,Bưu chính viễn thông,0.01,%,Tổng cục thống kê
2017-10-30,Nhà ở và vật liệu xây dựng,0.63,%,Tổng cục thống kê
2017-10-30,Lương thực,0.57,%,Tổng cục thống kê
2017-10-30,"May mặc, giày dép mũ nón",0.17,%,Tổng cục thống kê
2017-10-30,Đồ uống và thuốc lá,0.01,%,Tổng cục thống kê
2017-10-30,Hàng ăn và dịch vụ ăn uống,0.31,%,Tổng cục thống kê
2017-10-30,Ăn uống ngoài gia đình,0.04,%,Tổng cục thống kê
2017-10-30,Thực phẩm,0.37,%,Tổng cục thống kê
2017-10-30,Thiết bị và đồ dùng gia đình,0.1,%,Tổng cục thống kê
2017-11-28,Chỉ số giá tiêu dùng,0.13,%,Tổng cục thống kê
2017-11-28,So sánh với cùng kỳ năm trước,2.62,%,Tổng cục thống kê
2017-11-28,Đồ dùng và dịch vụ khác,0.14,%,Tổng cục thống kê
2017-11-28,"Văn hóa, giải trí và du lịch",-0.01,%,Tổng cục thống kê
2017-11-28,Giáo dục,0.03,%,Tổng cục thống kê
2017-11-28,Bưu chính viễn thông,-0.03,%,Tổng cục thống kê
2017-11-28,Giao thông,0.68,%,Tổng cục thống kê
2017-11-28,Thuốc và dịch vụ y tế,0.2,%,Tổng cục thống kê
2017-11-28,Nhà ở và vật liệu xây dựng,-0.04,%,Tổng cục thống kê
2017-11-28,"May mặc, giày dép mũ nón",0.15,%,Tổng cục thống kê
2017-11-28,Đồ uống và thuốc lá,0.05,%,Tổng cục thống kê
2017-11-28,Hàng ăn và dịch vụ ăn uống,0.11,%,Tổng cục thống kê
2017-11-28,Ăn uống ngoài gia đình,0.05,%,Tổng cục thống kê
2017-11-28,Thực phẩm,-0.06,%,Tổng cục thống kê
2017-11-28,Lương thực,1.12,%,Tổng cục thống kê
2017-11-28,Thiết bị và đồ dùng gia đình,0.09,%,Tổng cục thống kê
2018-01-02,Giao thông,0.84,%,Tổng cục thống kê
2018-01-02,Chỉ số giá tiêu dùng,0.21,%,Tổng cục thống kê
2018-01-02,So sánh với cùng kỳ năm trước,2.6,%,Tổng cục thống kê
2018-01-02,Đồ dùng và dịch vụ khác,0.16,%,Tổng cục thống kê
2018-01-02,"Văn hóa, giải trí và du lịch",0.03,%,Tổng cục thống kê
2018-01-02,Giáo dục,0.0,%,Tổng cục thống kê
2018-01-02,Thuốc và dịch vụ y tế,2.55,%,Tổng cục thống kê
2018-01-02,Bưu chính viễn thông,-0.03,%,Tổng cục thống kê
2018-01-02,Nhà ở và vật liệu xây dựng,0.22,%,Tổng cục thống kê
2018-01-02,Thực phẩm,-0.5,%,Tổng cục thống kê
2018-01-02,Ăn uống ngoài gia đình,0.08,%,Tổng cục thống kê
2018-01-02,Hàng ăn và dịch vụ ăn uống,-0.23,%,Tổng cục thống kê
2018-01-02,Thiết bị và đồ dùng gia đình,0.12,%,Tổng cục thống kê
2018-01-02,"May mặc, giày dép mũ nón",0.43,%,Tổng cục thống kê
2018-01-02,Lương thực,0.56,%,Tổng cục thống kê
2018-01-02,Đồ uống và thuốc lá,0.17,%,Tổng cục thống kê
2018-02-01,Chỉ số giá tiêu dùng,0.51,%,Tổng cục thống kê
2018-02-01,So sánh với cùng kỳ năm trước,2.65,%,Tổng cục thống kê
2018-02-01,Đồ dùng và dịch vụ khác,0.4,%,Tổng cục thống kê
2018-02-01,"Văn hóa, giải trí và du lịch",0.07,%,Tổng cục thống kê
2018-02-01,Giáo dục,0.03,%,Tổng cục thống kê
2018-02-01,Giao thông,1.17,%,Tổng cục thống kê
2018-02-01,Bưu chính viễn thông,-0.09,%,Tổng cục thống kê
2018-02-01,Nhà ở và vật liệu xây dựng,0.55,%,Tổng cục thống kê
2018-02-01,"May mặc, giày dép mũ nón",0.34,%,Tổng cục thống kê
2018-02-01,Đồ uống và thuốc lá,0.35,%,Tổng cục thống kê
2018-02-01,Hàng ăn và dịch vụ ăn uống,0.44,%,Tổng cục thống kê
2018-02-01,Ăn uống ngoài gia đình,0.13,%,Tổng cục thống kê
2018-02-01,Thực phẩm,0.56,%,Tổng cục thống kê
2018-02-01,Lương thực,0.47,%,Tổng cục thống kê
2018-02-01,Thiết bị và đồ dùng gia đình,0.16,%,Tổng cục thống kê
2018-02-01,Thuốc và dịch vụ y tế,1.83,%,Tổng cục thống kê
2018-02-28,Giao thông,0.79,%,Tổng cục thống kê
2018-02-28,Chỉ số giá tiêu dùng,0.73,%,Tổng cục thống kê
2018-02-28,So sánh với cùng kỳ năm trước,3.15,%,Tổng cục thống kê
2018-02-28,Đồ dùng và dịch vụ khác,0.74,%,Tổng cục thống kê
2018-02-28,"Văn hóa, giải trí và du lịch",0.72,%,Tổng cục thống kê
2018-02-28,Giáo dục,0.02,%,Tổng cục thống kê
2018-02-28,Bưu chính viễn thông,-0.07,%,Tổng cục thống kê
2018-02-28,Thuốc và dịch vụ y tế,0.07,%,Tổng cục thống kê
2018-02-28,Nhà ở và vật liệu xây dựng,-0.09,%,Tổng cục thống kê
2018-02-28,"May mặc, giày dép mũ nón",0.2,%,Tổng cục thống kê
2018-02-28,Đồ uống và thuốc lá,0.75,%,Tổng cục thống kê
2018-02-28,Hàng ăn và dịch vụ ăn uống,1.53,%,Tổng cục thống kê
2018-02-28,Ăn uống ngoài gia đình,1.14,%,Tổng cục thống kê
2018-02-28,Thực phẩm,1.71,%,Tổng cục thống kê
2018-02-28,Lương thực,1.44,%,Tổng cục thống kê
2018-02-28,Thiết bị và đồ dùng gia đình,0.27,%,Tổng cục thống kê
2018-04-02,Chỉ số giá tiêu dùng,-0.27,%,Tổng cục thống kê
2018-04-02,So sánh với cùng kỳ năm trước,2.66,%,Tổng cục thống kê
2018-04-02,Đồ dùng và dịch vụ khác,-0.1,%,Tổng cục thống kê
2018-04-02,"Văn hóa, giải trí và du lịch",-0.09,%,Tổng cục thống kê
2018-04-02,Giáo dục,0.01,%,Tổng cục thống kê
2018-04-02,Bưu chính viễn thông,-0.04,%,Tổng cục thống kê
2018-04-02,Giao thông,-0.77,%,Tổng cục thống kê
2018-04-02,Thuốc và dịch vụ y tế,1.98,%,Tổng cục thống kê
2018-04-02,Nhà ở và vật liệu xây dựng,-0.28,%,Tổng cục thống kê
2018-04-02,"May mặc, giày dép mũ nón",-0.17,%,Tổng cục thống kê
2018-04-02,Đồ uống và thuốc lá,-0.28,%,Tổng cục thống kê
2018-04-02,Hàng ăn và dịch vụ ăn uống,-0.62,%,Tổng cục thống kê
2018-04-02,Ăn uống ngoài gia đình,-0.02,%,Tổng cục thống kê
2018-04-02,Thực phẩm,-1.05,%,Tổng cục thống kê
2018-04-02,Lương thực,0.35,%,Tổng cục thống kê
2018-04-02,Thiết bị và đồ dùng gia đình,0.02,%,Tổng cục thống kê
2018-05-01,Bưu chính viễn thông,-0.08,%,Tổng cục thống kê
2018-05-01,Chỉ số giá tiêu dùng,0.08,%,Tổng cục thống kê
2018-05-01,So sánh với cùng kỳ năm trước,2.75,%,Tổng cục thống kê
2018-05-01,Đồ dùng và dịch vụ khác,-0.02,%,Tổng cục thống kê
2018-05-01,"Văn hóa, giải trí và du lịch",0.08,%,Tổng cục thống kê
2018-05-01,Giáo dục,0.06,%,Tổng cục thống kê
2018-05-01,Giao thông,1.18,%,Tổng cục thống kê
2018-05-01,Ăn uống ngoài gia đình,0.04,%,Tổng cục thống kê
2018-05-01,Thiết bị và đồ dùng gia đình,0.09,%,Tổng cục thống kê
2018-05-01,Nhà ở và vật liệu xây dựng,0.18,%,Tổng cục thống kê
2018-05-01,"May mặc, giày dép mũ nón",-0.01,%,Tổng cục thống kê
2018-05-01,Đồ uống và thuốc lá,0.0,%,Tổng cục thống kê
2018-05-01,Hàng ăn và dịch vụ ăn uống,-0.18,%,Tổng cục thống kê
2018-05-01,Lương thực,0.12,%,Tổng cục thống kê
2018-05-01,Thực phẩm,-0.33,%,Tổng cục thống kê
2018-05-01,Thuốc và dịch vụ y tế,0.02,%,Tổng cục thống kê
2018-05-31,Chỉ số giá tiêu dùng,0.55,%,Tổng cục thống kê
2018-05-31,So sánh với cùng kỳ năm trước,3.86,%,Tổng cục thống kê
2018-05-31,Đồ dùng và dịch vụ khác,0.02,%,Tổng cục thống kê
2018-05-31,"Văn hóa, giải trí và du lịch",0.08,%,Tổng cục thống kê
2018-05-31,Giáo dục,0.0,%,Tổng cục thống kê
2018-05-31,Bưu chính viễn thông,-0.14,%,Tổng cục thống kê
2018-05-31,Giao thông,1.72,%,Tổng cục thống kê
2018-05-31,Thuốc và dịch vụ y tế,0.03,%,Tổng cục thống kê
2018-05-31,Thiết bị và đồ dùng gia đình,0.1,%,Tổng cục thống kê
2018-05-31,Nhà ở và vật liệu xây dựng,0.34,%,Tổng cục thống kê
2018-05-31,"May mặc, giày dép mũ nón",0.08,%,Tổng cục thống kê
2018-05-31,Đồ uống và thuốc lá,0.08,%,Tổng cục thống kê
2018-05-31,Hàng ăn và dịch vụ ăn uống,0.88,%,Tổng cục thống kê
2018-05-31,Ăn uống ngoài gia đình,0.5,%,Tổng cục thống kê
2018-05-31,Thực phẩm,1.2,%,Tổng cục thống kê
2018-05-31,Lương thực,0.03,%,Tổng cục thống kê
2018-07-01,Chỉ số giá tiêu dùng,0.61,%,Tổng cục thống kê
2018-07-01,So sánh với cùng kỳ năm trước,4.67,%,Tổng cục thống kê
2018-07-01,Đồ dùng và dịch vụ khác,0.02,%,Tổng cục thống kê
2018-07-01,"Văn hóa, giải trí và du lịch",0.13,%,Tổng cục thống kê
2018-07-01,Giáo dục,0.11,%,Tổng cục thống kê
2018-07-01,Bưu chính viễn thông,-0.11,%,Tổng cục thống kê
2018-07-01,Giao thông,1.04,%,Tổng cục thống kê
2018-07-01,Lương thực,-0.45,%,Tổng cục thống kê
2018-07-01,Thiết bị và đồ dùng gia đình,0.03,%,Tổng cục thống kê
2018-07-01,Nhà ở và vật liệu xây dựng,0.65,%,Tổng cục thống kê
2018-07-01,"May mặc, giày dép mũ nón",0.06,%,Tổng cục thống kê
2018-07-01,Đồ uống và thuốc lá,0.09,%,Tổng cục thống kê
2018-07-01,Hàng ăn và dịch vụ ăn uống,1.08,%,Tổng cục thống kê
2018-07-01,Ăn uống ngoài gia đình,0.17,%,Tổng cục thống kê
2018-07-01,Thực phẩm,1.75,%,Tổng cục thống kê
2018-07-01,Thuốc và dịch vụ y tế,0.03,%,Tổng cục thống kê
2018-11-25,Giao thông,-0.52,%,Tổng cục thống kê
2018-11-25,So sánh với cùng kỳ năm trước,4.46,%,Tổng cục thống kê
2018-11-25,Đồ dùng và dịch vụ khác,0.56,%,Tổng cục thống kê
2018-11-25,"Văn hóa, giải trí và du lịch",0.26,%,Tổng cục thống kê
2018-11-25,Giáo dục,0.05,%,Tổng cục thống kê
2018-11-25,Bưu chính viễn thông,-0.05,%,Tổng cục thống kê
2018-11-25,Thuốc và dịch vụ y tế,-5.85,%,Tổng cục thống kê
2018-11-25,Chỉ số giá tiêu dùng,-0.09,%,Tổng cục thống kê
2018-11-25,Nhà ở và vật liệu xây dựng,0.37,%,Tổng cục thống kê
2018-11-25,Lương thực,-0.92,%,Tổng cục thống kê
2018-11-25,Thực phẩm,0.87,%,Tổng cục thống kê
2018-11-25,Ăn uống ngoài gia đình,0.01,%,Tổng cục thống kê
2018-11-25,Thiết bị và đồ dùng gia đình,0.11,%,Tổng cục thống kê
2018-11-25,Đồ uống và thuốc lá,0.05,%,Tổng cục thống kê
2018-11-25,"May mặc, giày dép mũ nón",0.12,%,Tổng cục thống kê
2018-11-25,Hàng ăn và dịch vụ ăn uống,0.43,%,Tổng cục thống kê
2018-11-25,Chỉ số giá tiêu dùng,0.45,%,Tổng cục thống kê
2018-11-25,So sánh với cùng kỳ năm trước,3.98,%,Tổng cục thống kê
2018-11-25,Đồ dùng và dịch vụ khác,0.13,%,Tổng cục thống kê
2018-11-25,"Văn hóa, giải trí và du lịch",0.19,%,Tổng cục thống kê
2018-11-25,Giáo dục,0.46,%,Tổng cục thống kê
2018-11-25,Giao thông,0.13,%,Tổng cục thống kê
2018-11-25,Bưu chính viễn thông,-0.07,%,Tổng cục thống kê
2018-11-25,Nhà ở và vật liệu xây dựng,0.44,%,Tổng cục thống kê
2018-11-25,"May mặc, giày dép mũ nón",0.1,%,Tổng cục thống kê
2018-11-25,Đồ uống và thuốc lá,0.11,%,Tổng cục thống kê
2018-11-25,Hàng ăn và dịch vụ ăn uống,0.87,%,Tổng cục thống kê
2018-11-25,Ăn uống ngoài gia đình,0.63,%,Tổng cục thống kê
2018-11-25,Thực phẩm,1.12,%,Tổng cục thống kê
2018-11-25,Lương thực,0.1,%,Tổng cục thống kê
2018-11-25,Thiết bị và đồ dùng gia đình,0.1,%,Tổng cục thống kê
2018-11-25,Thuốc và dịch vụ y tế,0.02,%,Tổng cục thống kê
2018-11-25,Giao thông,0.82,%,Tổng cục thống kê
2018-11-25,Chỉ số giá tiêu dùng,0.59,%,Tổng cục thống kê
2018-11-25,So sánh với cùng kỳ năm trước,3.98,%,Tổng cục thống kê
2018-11-25,Đồ dùng và dịch vụ khác,0.14,%,Tổng cục thống kê
2018-11-25,"Văn hóa, giải trí và du lịch",0.09,%,Tổng cục thống kê
2018-11-25,Giáo dục,5.75,%,Tổng cục thống kê
2018-11-25,Bưu chính viễn thông,-0.08,%,Tổng cục thống kê
2018-11-25,Thiết bị và đồ dùng gia đình,0.13,%,Tổng cục thống kê
2018-11-25,Nhà ở và vật liệu xây dựng,0.2,%,Tổng cục thống kê
2018-11-25,"May mặc, giày dép mũ nón",0.11,%,Tổng cục thống kê
2018-11-25,Đồ uống và thuốc lá,0.09,%,Tổng cục thống kê
2018-11-25,Hàng ăn và dịch vụ ăn uống,0.44,%,Tổng cục thống kê
2018-11-25,Ăn uống ngoài gia đình,0.35,%,Tổng cục thống kê
2018-11-25,Thực phẩm,0.51,%,Tổng cục thống kê
2018-11-25,Lương thực,0.28,%,Tổng cục thống kê
2018-11-25,Thuốc và dịch vụ y tế,0.04,%,Tổng cục thống kê
2018-11-25,Chỉ số giá tiêu dùng,0.33,%,Tổng cục thống kê
2018-11-25,So sánh với cùng kỳ năm trước,3.89,%,Tổng cục thống kê
2018-11-25,Đồ dùng và dịch vụ khác,0.09,%,Tổng cục thống kê
2018-11-25,"Văn hóa, giải trí và du lịch",0.09,%,Tổng cục thống kê
2018-11-25,Giáo dục,0.58,%,Tổng cục thống kê
2018-11-25,Bưu chính viễn thông,-0.04,%,Tổng cục thống kê
2018-11-25,Giao thông,1.55,%,Tổng cục thống kê
2018-11-25,Thiết bị và đồ dùng gia đình,0.11,%,Tổng cục thống kê
2018-11-25,Nhà ở và vật liệu xây dựng,0.31,%,Tổng cục thống kê
2018-11-25,"May mặc, giày dép mũ nón",0.15,%,Tổng cục thống kê
2018-11-25,Đồ uống và thuốc lá,0.03,%,Tổng cục thống kê
